epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,3277.96,1.16369,1.12549,1.67628,0.93797,0.85081,0.92274,0.65603,1.06129,0.70733,1.66213,0.007558,0.007558,0.007558
150,3299.88,1.15784,1.12208,1.69293,0.93996,0.85027,0.9238,0.65878,1.05185,0.70304,1.64687,0.0075415,0.0075415,0.0075415
151,3321.77,1.14684,1.0979,1.67044,0.93693,0.8506,0.92164,0.66047,1.04025,0.70103,1.6337,0.007525,0.007525,0.007525
152,3343.72,1.17227,1.09053,1.68648,0.93569,0.84335,0.92046,0.66352,1.03958,0.69911,1.63442,0.0075085,0.0075085,0.0075085
153,3365.72,1.143,1.08004,1.66074,0.94791,0.83026,0.91678,0.66115,1.04346,0.69571,1.63651,0.007492,0.007492,0.007492
154,3387.59,1.15067,1.10996,1.67164,0.92821,0.85277,0.91639,0.66067,1.04956,0.71141,1.63744,0.0074755,0.0074755,0.0074755
155,3409.46,1.14759,1.08773,1.67175,0.92078,0.85678,0.92063,0.66506,1.03775,0.7078,1.62804,0.007459,0.007459,0.007459
156,3431.4,1.13062,1.06393,1.6578,0.92763,0.84555,0.9178,0.66184,1.03379,0.69616,1.6216,0.0074425,0.0074425,0.0074425
157,3453.24,1.13397,1.06087,1.66056,0.94431,0.84153,0.91957,0.66396,1.03825,0.68592,1.62748,0.007426,0.007426,0.007426
158,3475.11,1.1604,1.07882,1.67781,0.94174,0.84831,0.92373,0.66622,1.03767,0.68473,1.62684,0.0074095,0.0074095,0.0074095
159,3497.05,1.15556,1.10168,1.67586,0.95654,0.83585,0.92186,0.66135,1.03769,0.67662,1.62686,0.007393,0.007393,0.007393
160,3518.97,1.14594,1.08326,1.67094,0.92842,0.85635,0.92291,0.66557,1.03395,0.68174,1.62667,0.0073765,0.0073765,0.0073765
161,3540.84,1.13039,1.07688,1.65647,0.94564,0.8481,0.92611,0.66688,1.03816,0.67393,1.629,0.00736,0.00736,0.00736
162,3562.74,1.13663,1.07781,1.65057,0.93961,0.86149,0.92873,0.66842,1.03922,0.67964,1.62912,0.0073435,0.0073435,0.0073435
163,3584.58,1.14374,1.06658,1.66788,0.9495,0.84915,0.92442,0.66484,1.03951,0.67728,1.62837,0.007327,0.007327,0.007327
164,3606.51,1.14229,1.04947,1.64725,0.94374,0.84409,0.92149,0.66564,1.02963,0.67191,1.61754,0.0073105,0.0073105,0.0073105
165,3628.38,1.12875,1.0626,1.65814,0.94436,0.84979,0.92462,0.66748,1.03038,0.6666,1.62126,0.007294,0.007294,0.007294
166,3650.21,1.14281,1.07691,1.65434,0.94007,0.86118,0.92478,0.66464,1.03547,0.66698,1.62763,0.0072775,0.0072775,0.0072775
167,3672.12,1.14115,1.06791,1.65639,0.94912,0.84921,0.92173,0.6642,1.03363,0.67929,1.62804,0.007261,0.007261,0.007261
168,3693.99,1.13024,1.04596,1.64927,0.94972,0.8498,0.92229,0.66834,1.0303,0.6755,1.62181,0.0072445,0.0072445,0.0072445
169,3715.87,1.15192,1.06432,1.67432,0.95681,0.84283,0.92401,0.67139,1.02229,0.65828,1.61891,0.007228,0.007228,0.007228
170,3737.82,1.12898,1.05063,1.65453,0.94683,0.85373,0.92504,0.67022,1.02344,0.66106,1.61662,0.0072115,0.0072115,0.0072115
171,3759.64,1.12246,1.05116,1.6427,0.93958,0.86013,0.92523,0.67097,1.0264,0.66656,1.61677,0.007195,0.007195,0.007195
172,3781.57,1.12925,1.04586,1.65523,0.9513,0.85849,0.92715,0.67424,1.02261,0.65732,1.61734,0.0071785,0.0071785,0.0071785
173,3803.4,1.11643,1.06235,1.64471,0.94851,0.86184,0.92836,0.6717,1.02312,0.66585,1.6168,0.007162,0.007162,0.007162
174,3825.26,1.11595,1.03617,1.63765,0.9463,0.86164,0.92929,0.67479,1.01735,0.66386,1.61011,0.0071455,0.0071455,0.0071455
175,3847.18,1.1478,1.07359,1.66433,0.93802,0.87058,0.92863,0.67449,1.01108,0.66102,1.60144,0.007129,0.007129,0.007129
176,3869.05,1.12739,1.04311,1.6522,0.93611,0.86695,0.92762,0.67225,1.0169,0.65863,1.60685,0.0071125,0.0071125,0.0071125
177,3890.92,1.13922,1.05729,1.6636,0.94327,0.85566,0.92632,0.67419,1.01346,0.66002,1.60572,0.007096,0.007096,0.007096
178,3912.77,1.12906,1.05556,1.64863,0.94598,0.85407,0.92662,0.67443,1.01421,0.65691,1.60592,0.0070795,0.0070795,0.0070795
179,3934.63,1.12242,1.04817,1.65455,0.92668,0.87116,0.92684,0.6761,1.00946,0.6543,1.60492,0.007063,0.007063,0.007063
180,3956.52,1.13243,1.05297,1.65185,0.93545,0.86571,0.92538,0.67288,1.01264,0.65377,1.60639,0.0070465,0.0070465,0.0070465
181,3978.39,1.12489,1.03679,1.6548,0.93375,0.86404,0.92375,0.67358,1.00991,0.65594,1.60413,0.00703,0.00703,0.00703
182,4000.33,1.12587,1.03787,1.64312,0.94411,0.86307,0.9267,0.67784,1.00603,0.65671,1.60017,0.0070135,0.0070135,0.0070135
183,4022.2,1.11425,1.02854,1.63508,0.94749,0.84929,0.92716,0.67823,1.00184,0.65542,1.59792,0.006997,0.006997,0.006997
