epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,225.072,1.42467,1.21904,1.75571,0.65905,0.6732,0.64468,0.30383,2.16317,1.8161,2.89714,0.00567229,0.00567229,0.00567229
155,226.488,1.42382,1.19519,1.75897,0.73739,0.57503,0.65699,0.30957,2.12787,1.83764,2.83202,0.005644,0.005644,0.005644
156,227.898,1.4356,1.22685,1.76993,0.79058,0.58761,0.64124,0.29571,2.02548,1.79154,2.68896,0.00561571,0.00561571,0.00561571
157,229.311,1.40265,1.18305,1.72305,0.65385,0.44644,0.47419,0.23148,2.28897,2.56998,2.98566,0.00558743,0.00558743,0.00558743
158,230.722,1.38939,1.22624,1.77461,0.65468,0.65359,0.64263,0.34406,1.95972,1.5677,2.64232,0.00555914,0.00555914,0.00555914
159,232.13,1.34946,1.18328,1.76058,0.581,0.67101,0.64154,0.31288,2.06617,1.67043,2.78788,0.00553086,0.00553086,0.00553086
160,233.536,1.42517,1.19267,1.77536,0.7387,0.63399,0.65154,0.33302,2.00469,1.6726,2.72941,0.00550257,0.00550257,0.00550257
161,234.952,1.31767,1.15532,1.66026,0.72515,0.63399,0.68546,0.33738,2.09846,1.841,2.74826,0.00547429,0.00547429,0.00547429
162,236.349,1.35666,1.19879,1.76578,0.67727,0.66844,0.66689,0.32033,2.09828,1.81503,2.7838,0.005446,0.005446,0.005446
163,237.759,1.40779,1.13949,1.75517,0.66195,0.6237,0.66601,0.31518,2.0998,1.8631,2.75347,0.00541771,0.00541771,0.00541771
164,239.167,1.36199,1.15253,1.73953,0.74388,0.54366,0.60277,0.26462,2.15637,2.2132,2.83739,0.00538943,0.00538943,0.00538943
165,240.577,1.37754,1.18883,1.76133,0.73908,0.6495,0.64301,0.31797,1.98622,1.78965,2.61502,0.00536114,0.00536114,0.00536114
166,241.987,1.2587,1.07592,1.65974,0.79128,0.62778,0.65663,0.29404,2.11788,1.8345,2.72119,0.00533286,0.00533286,0.00533286
167,243.394,1.2922,1.10408,1.74109,0.69803,0.55882,0.63492,0.2999,2.02058,1.87015,2.73501,0.00530457,0.00530457,0.00530457
168,244.819,1.32705,1.14265,1.69536,0.77437,0.64379,0.66474,0.30561,2.00844,1.94971,2.68784,0.00527629,0.00527629,0.00527629
169,246.231,1.36181,1.16031,1.71792,0.67882,0.65359,0.65871,0.3136,2.0476,1.95345,2.76524,0.005248,0.005248,0.005248
170,247.645,1.32281,1.1415,1.71892,0.84228,0.54902,0.65792,0.30638,2.02956,1.7403,2.65759,0.00521971,0.00521971,0.00521971
171,249.059,1.27773,1.11853,1.64878,0.78307,0.62745,0.68975,0.31556,2.05555,1.87312,2.7587,0.00519143,0.00519143,0.00519143
172,250.482,1.28683,1.06051,1.63621,0.68408,0.53268,0.65169,0.29383,2.15527,2.04575,2.84905,0.00516314,0.00516314,0.00516314
173,251.886,1.28249,1.09534,1.68794,0.84187,0.58344,0.68999,0.34517,2.07048,1.99177,2.75812,0.00513486,0.00513486,0.00513486
174,253.307,1.25962,1.09173,1.67605,0.81289,0.5471,0.66069,0.33437,2.02036,1.72861,2.63854,0.00510657,0.00510657,0.00510657
175,254.721,1.31397,1.1046,1.66049,0.5416,0.5719,0.49909,0.24105,2.15076,1.9649,2.85819,0.00507829,0.00507829,0.00507829
176,256.119,1.29603,1.11824,1.66446,0.71908,0.54248,0.61855,0.30754,1.93391,1.93146,2.67299,0.00505,0.00505,0.00505
177,257.527,1.30945,1.16978,1.66665,0.66858,0.65694,0.67795,0.25068,2.22337,2.04294,2.9715,0.00502171,0.00502171,0.00502171
178,258.936,1.32693,1.13758,1.73838,0.82656,0.65154,0.74492,0.33304,2.0229,1.71323,2.69231,0.00499343,0.00499343,0.00499343
179,260.346,1.35452,1.05863,1.66992,0.72242,0.62745,0.70453,0.29688,2.08038,1.79082,2.76275,0.00496514,0.00496514,0.00496514
180,261.768,1.33236,1.09678,1.71337,0.70417,0.6634,0.65807,0.28869,2.05367,1.67953,2.71212,0.00493686,0.00493686,0.00493686
